type,amount,newbalanceOrig,newbalanceDest,isFraud
1,38115.0,0.0,228312.12,1
1,5903457.39,0.0,5929337.36,1
1,9207.38,0.0,9207.38,1
1,786573.0,0.0,786573.0,1
1,205129.12,0.0,685688.15,1
1,15560.34,0.0,1028918.97,1
1,505580.22,0.0,523842.47,1
1,88748.63,0.0,753543.0,1
1,623152.72,0.0,1470375.97,1
1,46073.56,0.0,48036.54,1
1,658637.38,0.0,658637.38,1
1,119443.3,0.0,1009647.35,1
1,143340.15,0.0,602723.98,1
1,343177.04,0.0,343177.04,1
1,164382.72,0.0,609913.36,1
1,6515.64,0.0,22123.59,1
1,373531.87,0.0,451517.36,1
1,1532281.61,0.0,1532281.61,1
1,92145.4,0.0,480943.88,1
1,26478.48,0.0,429879.34,1
1,4896179.38,0.0,5359138.67,1
1,596127.11,0.0,596127.11,1
1,4677358.76,0.0,4677358.76,1
1,127528.92,0.0,127528.92,1
1,357824.01,0.0,515901.82,1
1,3011102.29,0.0,4936205.15,1
1,929787.24,0.0,9078747.5,1
1,414394.38,0.0,1314486.4,1
1,253261.36,0.0,253261.36,1
1,22402.21,0.0,215197.27,1
1,127018.14,0.0,127018.14,1
1,114308.2,0.0,114308.2,1
1,348952.97,0.0,552276.17,1
1,549159.68,0.0,6028379.77,1
1,21279.19,0.0,23484.59,1
1,540530.08,0.0,4248417.27,1
1,101013.32,0.0,101013.32,1
1,802417.45,0.0,852062.77,1
1,59829.03,0.0,59829.03,1
1,237943.62,0.0,2629164.62,1
1,908228.29,0.0,908228.29,1
1,272997.35,0.0,272997.35,1
1,2231580.5,0.0,2730776.13,1
1,118499.44,0.0,2000392.27,1
1,116940.32,0.0,608760.65,1
1,927729.13,0.0,927729.13,1
1,8994286.69,0.0,8994286.69,1
1,132973.41,0.0,132973.41,1
1,128936.95,0.0,1870498.17,1
1,166271.16,0.0,1137805.42,1
1,1504870.33,0.0,1900502.12,1
1,180110.22,0.0,180110.22,1
1,516355.22,0.0,662829.14,1
1,291264.2,0.0,731156.78,1
1,7445820.78,0.0,12919815.91,1
1,31374.02,0.0,31374.02,1
1,142715.07,0.0,1155570.66,1
1,1023356.77,0.0,3961835.01,1
1,1258706.84,0.0,2313074.75,1
1,3309631.1,0.0,3309631.1,1
1,319974.69,0.0,334864.88,1
1,98736.52,0.0,98736.52,1
1,977805.62,0.0,977805.62,1
1,80800.21,0.0,80800.21,1
1,1398633.34,0.0,1398633.34,1
1,207517.2,0.0,207517.2,1
1,915672.67,0.0,1915493.72,1
1,2728625.68,0.0,11183049.93,1
1,5963850.34,0.0,6188447.5,1
1,484772.73,0.0,484772.73,1
1,257988.47,0.0,637476.48,1
1,640648.06,0.0,2354917.45,1
1,118111.77,0.0,118111.77,1
1,153607.08,0.0,429729.36,1
1,178344.25,0.0,436632.15,1
1,6417789.09,0.0,8698422.34,1
1,4129482.96,0.0,7400860.88,1
1,63.8,0.0,63.8,1
1,9772559.35,0.0,11740892.1,1
1,6721321.33,0.0,6806965.58,1
1,1552664.33,0.0,5357001.22,1
1,600722.15,0.0,2972825.85,1
1,2111475.81,0.0,2111475.81,1
1,614145.31,0.0,614145.31,1
1,75734.99,0.0,3549981.33,1
1,7454553.06,0.0,7454553.06,1
1,166456.54,0.0,760797.62,1
1,154052.34,0.0,336117.58,1
1,1962548.46,0.0,1962548.46,1
1,13774.15,0.0,3283185.1,1
1,174566.53,0.0,1366282.27,1
1,839008.91,0.0,1203609.26,1
1,275082.0,0.0,275082.0,1
1,10000000.0,0.0,10350562.51,1
1,9299230.13,0.0,20590830.88,1
1,283429.1,0.0,284539.58,1
1,375419.35,0.0,645358.83,1
1,69878.14,0.0,111072.33,1
1,66550.0,0.0,66550.0,1
1,5338162.8,0.0,5520058.37,1
1,3592596.97,0.0,5105300.66,1
1,42483.97,0.0,93979.72,1
1,883366.69,0.0,2912903.56,1
1,7360.15,0.0,563799.56,1
1,5952739.3,0.0,5979040.12,1
1,357226.8,0.0,357226.8,1
1,74921.74,0.0,643685.04,1
1,2239461.29,0.0,2360815.92,1
1,790332.43,0.0,3174881.31,1
1,484493.06,0.0,1234964.72,1
1,251199.91,0.0,251199.91,1
1,4177467.46,0.0,4177467.46,1
1,10000000.0,0.0,10637693.12,1
1,653151.55,0.0,700603.81,1
1,282332.91,0.0,3439109.62,1
1,10358.27,0.0,10358.27,1
1,5656416.95,0.0,5656416.95,1
1,376059.27,0.0,376059.27,1
1,361877.28,0.0,742056.99,1
1,1438737.78,0.0,8453290.51,1
1,45271.85,0.0,2771044.17,1
1,122639.34,0.0,1102092.51,1
1,105733.45,0.0,1040205.03,1
1,10000000.0,0.0,10246819.58,1
1,2056779.24,0.0,2248601.67,1
1,7428844.46,0.0,7428844.46,1
1,882011.04,0.0,890213.13,1
1,261742.96,0.0,464478.14,1
1,758848.47,0.0,10266314.31,1
1,78357.77,0.0,88891.75,1
1,1082308.05,0.0,14729180.57,1
1,3421212.04,0.0,3478288.41,1
1,140807.76,0.0,278711.05,1
1,54892.98,0.0,54892.98,1
1,1742012.06,0.0,1812893.67,1
1,1276300.86,0.0,1276300.86,1
1,299016.86,0.0,486476.39,1
1,1936403.59,0.0,12646294.1,1
1,1139165.57,0.0,1615117.6,1
1,60314.32,0.0,241888.72,1
1,85113.85,0.0,85113.85,1
1,1397689.48,0.0,1397689.48,1
1,60450.18,0.0,1757217.26,1
1,174.92,0.0,29309.17,1
1,10000000.0,0.0,10526160.19,1
1,7677120.59,0.0,22389285.44,1
1,1891921.94,0.0,1958145.98,1
1,6513531.58,0.0,6513531.58,1
1,2115503.99,0.0,2115503.99,1
1,692895.24,0.0,1409245.38,1
1,7703574.71,0.0,7703574.71,1
1,1715635.41,0.0,1715635.41,1
1,216534.86,0.0,10284879.59,1
1,56231.05,0.0,56231.05,1
1,34162.97,0.0,34162.97,1
1,703135.43,0.0,717917.06,1
1,3116889.41,0.0,3343107.92,1
1,31315.51,0.0,3671090.58,1
1,4841332.26,0.0,4854139.07,1
1,93581.19,0.0,93581.19,1
1,86258.11,0.0,157535.92,1
1,155799.82,0.0,1761751.74,1
1,3244067.13,0.0,3338340.7,1
1,916644.03,0.0,918670.94,1
1,1846748.79,0.0,2005439.03,1
1,500003.56,0.0,500003.56,1
1,2701644.17,0.0,2701644.17,1
1,769619.59,0.0,801952.54,1
1,5807351.83,0.0,5841732.72,1
1,520500.14,0.0,663540.16,1
1,240427.17,0.0,281682.78,1
1,48774.46,0.0,48774.46,1
1,972009.75,0.0,1270105.06,1
1,362672.57,0.0,362676.08,1
1,435867.16,0.0,622693.55,1
1,902483.91,0.0,3173507.82,1
1,199414.45,0.0,199414.45,1
1,1050635.77,0.0,1200853.67,1
1,200419.12,0.0,4228167.73,1
1,1674146.06,0.0,6402320.34,1
1,231978.48,0.0,231978.48,1
1,89596.79,0.0,89596.79,1
1,310726.29,0.0,1581045.77,1
1,1822772.73,0.0,2004899.07,1
1,283976.3,0.0,325582.9,1
1,563149.41,0.0,628712.13,1
1,811459.21,0.0,1654686.21,1
1,1634184.04,0.0,2298275.51,1
1,10000000.0,0.0,10856247.59,1
1,1653144.1,0.0,1682141.17,1
1,243118.94,0.0,311038.71,1
1,11630.38,0.0,48575.48,1
1,174324.94,0.0,401019.57,1
1,205163.3,0.0,205163.3,1
1,299172.82,0.0,269864.44,1
1,5464727.14,0.0,5473739.54,1
1,81814.51,0.0,284974.66,1
1,2923356.25,0.0,3168819.64,1
1,141410.98,0.0,736020.74,1
1,4294676.05,0.0,5355993.45,1
1,112835.43,0.0,970029.21,1
1,152314.49,0.0,297267.84,1
1,530354.58,0.0,5259138.09,1
1,82750.0,0.0,82750.0,1
1,1968431.0,0.0,1968431.0,1
1,7466.12,0.0,7466.12,1
1,200418.1,0.0,1102509.97,1
1,54725.54,0.0,54725.54,1
1,243747.83,0.0,1216317.42,1
1,115125.3,0.0,8716965.06,1
1,700523.69,0.0,2333561.21,1
1,667733.81,0.0,1955087.75,1
1,118462.93,0.0,370040.99,1
1,821138.21,0.0,2765659.73,1
1,385567.18,0.0,385567.18,1
1,3724.3,0.0,481020.28,1
1,248123.95,0.0,862324.25,1
1,449032.97,0.0,1232150.41,1
1,2344540.14,0.0,2344540.14,1
1,434006.52,0.0,1815455.82,1
1,73946.79,0.0,592243.44,1
1,503420.67,0.0,920540.09,1
1,489033.93,0.0,489033.93,1
1,192815.77,0.0,192815.77,1
1,187761.76,0.0,687445.2,1
1,36942.13,0.0,68507.93,1
1,99458.21,0.0,524519.05,1
1,284000.25,0.0,284000.25,1
1,626673.66,0.0,1823232.5,1
1,17216.14,0.0,47947.01,1
1,8317724.27,0.0,8317724.27,1
1,2983996.6,0.0,2983996.6,1
1,4445514.2,0.0,5356142.53,1
1,2784.51,0.0,4930690.49,1
1,3070709.95,0.0,3070709.95,1
1,49076.27,0.0,912204.07,1
1,330218.85,0.0,3587354.89,1
1,70125.14,0.0,7373339.54,1
1,259820.39,0.0,292709.17,1
1,799797.88,0.0,5181740.34,1
1,703882.14,0.0,804533.01,1
1,102256.57,0.0,102256.57,1
1,1465173.76,0.0,1465173.76,1
1,6085.3,0.0,1225340.97,1
1,1595587.46,0.0,9114925.81,1
1,565346.12,0.0,896789.88,1
1,4104942.7,0.0,4236610.94,1
1,4961093.21,0.0,4961093.21,1
1,106601.15,0.0,2468518.04,1
1,113921.02,0.0,113921.02,1
1,167907.12,0.0,280451.5,1
1,4731371.88,0.0,4731371.88,1
1,150406.91,0.0,2053457.95,1
1,56517.37,0.0,56517.37,1
1,2374412.42,0.0,2418838.17,1
1,136903.9,0.0,518395.74,1
1,620512.76,0.0,620512.76,1
1,617882.66,0.0,789796.74,1
1,627088.33,0.0,1221564.72,1
1,868004.62,0.0,868004.62,1
1,1500582.08,0.0,26382939.7,1
1,978362.97,0.0,1101844.48,1
1,6063657.03,0.0,7278937.41,1
1,442290.23,0.0,442290.23,1
1,879810.51,0.0,1363574.37,1
1,10000000.0,0.0,11950323.28,1
1,10000000.0,0.0,10037732.12,1
1,1975271.77,0.0,2417944.06,1
1,531551.0,0.0,531551.0,1
1,10000000.0,0.0,10000000.0,1
1,10000000.0,0.0,10109827.22,1
1,10000000.0,0.0,10000000.0,1
1,10000000.0,0.0,10000000.0,1
1,0.0,0.0,7970766.57,1
1,1101871.13,0.0,1544475.3,1
1,18028.13,0.0,4532708.4,1
1,143501.7,0.0,938141.95,1
1,10000000.0,0.0,10148684.47,1
1,10000000.0,0.0,10000000.0,1
1,9110884.44,0.0,9110884.44,1
1,20920.39,0.0,380393.33,1
1,245970.86,0.0,14533814.5,1
1,126848.63,0.0,11849079.67,1
1,2641674.43,0.0,2641674.43,1
1,6703831.4,0.0,6802945.89,1
1,20393.12,0.0,313839.74,1
1,680224.41,0.0,1738752.19,1
1,5658123.36,0.0,6752594.56,1
1,960196.16,0.0,961128.55,1
1,4348.62,0.0,4143575.09,1
1,236388.4,0.0,236388.4,1
1,1159831.33,0.0,1888049.19,1
1,1312947.27,0.0,1563993.85,1
1,173668.46,0.0,556752.19,1
1,9060955.18,0.0,9332415.62,1
1,1090527.71,0.0,1090527.71,1
1,1084144.37,0.0,1098092.44,1
1,4525901.25,0.0,4525901.25,1
1,1195842.37,0.0,1195842.37,1
1,208868.36,0.0,287625.93,1
1,964544.37,0.0,964544.37,1
1,638693.49,0.0,967576.0,1
1,172362.84,0.0,715629.21,1
1,47721.95,0.0,87206.65,1
1,4559921.56,0.0,7340962.51,1
1,235763.38,0.0,247181.23,1
1,1309940.05,0.0,1309940.05,1
1,495773.64,0.0,764868.71,1
1,2887744.35,0.0,2887744.35,1
1,251832.96,0.0,644424.68,1
1,542393.87,0.0,542393.87,1
1,92001.22,0.0,421181.38,1
1,193706.98,0.0,19642021.17,1
1,290198.92,0.0,290198.92,1
1,432958.83,0.0,432958.83,1
1,147957.23,0.0,253675.98,1
1,1303543.6,0.0,1351912.57,1
1,201247.25,0.0,1497346.48,1
1,49950.63,0.0,510527.45,1
1,3354215.55,0.0,3354215.55,1
1,134297.68,0.0,553788.01,1
1,47984.43,0.0,347033.81,1
1,171880.67,0.0,3086348.25,1
1,117683.42,0.0,1323926.94,1
1,1547877.98,0.0,1733603.89,1
1,2189170.39,0.0,2189170.39,1
1,233699.25,0.0,233699.25,1
1,59996.12,0.0,59996.12,1
1,2107997.33,0.0,2107997.33,1
1,52689.13,0.0,212774.42,1
1,249984.75,0.0,249984.75,1
1,40433.84,0.0,179156.79,1
1,387408.11,0.0,574611.85,1
1,50722.16,0.0,72551.64,1
1,31334.57,0.0,31334.57,1
1,9725837.08,0.0,9886522.01,1
1,505571.43,0.0,673099.71,1
1,489944.93,0.0,787152.46,1
1,1498296.47,0.0,14848260.19,1
1,10000000.0,0.0,10002246.43,1
1,10000000.0,0.0,10141403.34,1
1,5618179.9,0.0,5618179.9,1
1,55247.48,0.0,11270532.7,1
1,371771.44,0.0,5037443.15,1
1,4309298.47,0.0,4309298.47,1
1,3580542.06,0.0,3580542.06,1
1,1442075.9,0.0,1610804.5,1
1,77710.4,0.0,11259145.67,1
1,145458.94,0.0,339189.76,1
1,1082200.06,0.0,1082200.06,1
1,350017.08,0.0,350017.08,1
1,205170.29,0.0,12760756.42,1
1,5096946.74,0.0,5107751.46,1
1,436757.76,0.0,436757.76,1
1,51113.0,0.0,3493264.74,1
1,4598089.88,0.0,5369601.67,1
1,245155.25,0.0,792627.19,1
1,130278.99,0.0,821035.3,1
1,460689.45,0.0,460689.45,1
1,1191669.35,0.0,1503398.24,1
1,125822.44,0.0,125822.44,1
1,1806516.34,0.0,1806516.34,1
1,4481768.26,0.0,4827369.2,1
1,19511.35,0.0,38297.13,1
1,65365.11,0.0,604680.44,1
1,5838803.23,0.0,6310561.44,1
1,1672570.76,0.0,1684016.17,1
1,30467.69,0.0,656083.94,1
1,48266.8,0.0,125742.73,1
1,143592.89,0.0,143592.89,1
1,1232239.39,0.0,1262718.58,1
1,4257337.62,0.0,4260445.86,1
1,127156.49,0.0,127156.49,1
1,1301410.68,0.0,1608502.44,1
1,108560.06,0.0,108560.06,1
1,2371324.81,0.0,5819953.98,1
1,6392.08,0.0,6392.08,1
1,265836.1,0.0,6084985.83,1
1,949979.11,0.0,949979.11,1
1,196254.03,0.0,196254.03,1
1,264286.19,0.0,979271.04,1
1,2178303.49,0.0,2178303.49,1
1,186375.38,0.0,614326.3,1
1,10000000.0,0.0,10358443.32,1
1,2754759.04,0.0,2754759.04,1
1,536433.5,0.0,4140157.3,1
1,126061.45,0.0,20564738.93,1
1,373322.87,0.0,485556.91,1
1,40359.75,0.0,78044.1,1
1,540914.12,0.0,577361.64,1
1,932691.0,0.0,1026081.82,1
1,973805.75,0.0,973805.75,1
1,10000000.0,0.0,10111802.81,1
1,2740879.15,0.0,3878251.66,1
1,70382.18,0.0,1070031.6,1
1,70756.72,0.0,70756.72,1
1,9173.06,0.0,9173.06,1
1,20842.92,0.0,138954.67,1
1,183385.35,0.0,183385.35,1
1,106596.14,0.0,106596.14,1
1,4160888.06,0.0,4528577.73,1
1,10000000.0,0.0,12265793.36,1
1,2426076.89,0.0,2470236.98,1
1,126192.63,0.0,126192.63,1
1,40013.19,0.0,40013.19,1
1,4737833.35,0.0,16318738.25,1
1,184588.59,0.0,184588.59,1
1,669627.43,0.0,669627.43,1
1,312955.14,0.0,331514.2,1
1,2085274.39,0.0,5447881.42,1
1,48132.52,0.0,142442.19,1
1,2567602.1,0.0,2567602.1,1
1,429257.45,0.0,429257.45,1
1,313936.67,0.0,1459739.19,1
1,398724.6,0.0,6137244.36,1
1,503961.93,0.0,503961.93,1
1,1050135.78,0.0,5415369.97,1
1,71921.7,0.0,114052.93,1
1,2284476.12,0.0,2291312.01,1
1,10000000.0,0.0,10008496.86,1
1,1018800.91,0.0,1408122.51,1
1,377096.39,0.0,377096.39,1
1,175972.28,0.0,778581.32,1
1,3260215.75,0.0,3260215.75,1
1,10000000.0,0.0,10000000.0,1
1,9033760.73,0.0,9241765.96,1
1,2876010.51,0.0,2995696.7,1
1,124202.04,0.0,4336395.13,1
1,557950.06,0.0,668968.9,1
1,4900487.15,0.0,4900487.15,1
1,871745.76,0.0,2702186.38,1
1,281439.26,0.0,400416.05,1
1,1232013.7,0.0,1232013.7,1
1,206985.26,0.0,208357.68,1
1,950791.37,0.0,950791.37,1
1,2406332.79,0.0,9929366.2,1
1,427373.65,0.0,492357.46,1
1,10000000.0,0.0,10000000.0,1
1,2068313.94,0.0,2068313.94,1
1,1464008.18,0.0,1464008.18,1
1,365069.45,0.0,1398981.88,1
1,281023.82,0.0,281023.82,1
1,1240717.75,0.0,1385704.52,1
1,6370726.84,0.0,6420297.31,1
1,87438.83,0.0,157056.4,1
1,2425164.58,0.0,3371972.51,1
1,381977.83,0.0,381977.83,1
1,571163.03,0.0,617024.51,1
1,781.93,0.0,781.93,1
1,8536151.16,0.0,8875183.4,1
1,115085.31,0.0,1114485.56,1
1,438983.45,0.0,465845.29,1
1,786278.72,0.0,786278.72,1
1,341441.17,0.0,341441.17,1
1,140333.35,0.0,273228.16,1
1,216000.95,0.0,387773.97,1
1,533269.77,0.0,554106.28,1
1,298384.21,0.0,375790.2,1
1,537641.8,0.0,593374.56,1
1,4602636.68,0.0,4602636.68,1
1,3285475.4,0.0,4031595.23,1
1,10000000.0,0.0,10000000.0,1
1,724264.21,0.0,724264.21,1
1,224230.16,0.0,651295.19,1
1,23236.49,0.0,203206.21,1
1,13659.45,0.0,488280.42,1
1,461369.99,0.0,3033945.11,1
1,191834.14,0.0,297758.43,1
1,3242183.64,0.0,3242183.64,1
1,1675153.28,0.0,1687985.53,1
1,37766.23,0.0,2382474.5,1
1,79076.14,0.0,79076.14,1
1,27276.07,0.0,27276.07,1
1,10000000.0,0.0,12423749.18,1
1,3019699.77,0.0,3543326.36,1
1,1049586.54,0.0,1057953.31,1
1,237776.02,0.0,340745.41,1
1,2028897.08,0.0,6223119.48,1
1,452261.67,0.0,1029479.24,1
1,892376.71,0.0,32622891.07,1
1,34498.05,0.0,34498.05,1
1,3118811.65,0.0,4282794.68,1
1,426323.38,0.0,528539.99,1
1,60891.94,0.0,1595864.03,1
1,149535.0,0.0,860659.24,1
1,533092.45,0.0,2014015.24,1
1,500905.62,0.0,5368287.32,1
1,253261.96,0.0,349131.91,1
1,341956.42,0.0,2533249.45,1
1,430722.59,0.0,2061315.87,1
1,116489.77,0.0,116489.77,1
1,1464160.5,0.0,1926900.44,1
1,10000000.0,0.0,10000000.0,1
1,10000000.0,0.0,11886102.76,1
1,5455965.86,0.0,5455965.86,1
1,1501341.87,0.0,1501341.87,1
1,267564.83,0.0,267564.83,1
1,207021.45,0.0,207021.45,1
1,19729.68,0.0,19729.68,1
1,40591.72,0.0,316849.08,1
1,298365.86,0.0,298365.86,1
1,2897907.81,0.0,3248942.38,1
1,1857935.57,0.0,2596640.37,1
1,87381.78,0.0,561693.93,1
1,3588174.94,0.0,3691931.98,1
1,396757.22,0.0,564121.01,1
1,207241.52,0.0,207241.52,1
1,5475018.52,0.0,5680743.11,1
1,671406.79,0.0,773430.83,1
1,158245.65,0.0,632874.55,1
1,1346264.61,0.0,3152290.97,1
1,313697.44,0.0,313697.44,1
1,2772748.37,0.0,2772748.37,1
1,1058602.68,0.0,1686988.62,1
1,34839.32,0.0,34839.32,1
1,462452.87,0.0,462452.87,1
1,3401641.0,0.0,5463939.63,1
1,19421.77,0.0,682422.4,1
1,486175.4,0.0,486175.4,1
1,10000000.0,0.0,20662599.15,1
1,10000000.0,0.0,10000000.0,1
1,10000000.0,0.0,11727027.89,1
1,10000000.0,0.0,10000000.0,1
1,0.0,0.0,76759.9,1
1,0.0,0.0,2921531.34,1
1,460434.46,0.0,1506606.94,1
1,287720.41,0.0,462421.08,1
1,204030.2,0.0,204030.2,1
1,99804.21,0.0,176910.05,1
1,4892226.25,0.0,4946661.58,1
1,225324.05,0.0,234449.67,1
1,59749.28,0.0,1338909.66,1
1,426173.04,0.0,426173.04,1
1,3890627.92,0.0,3890627.92,1
1,474195.1,0.0,474195.1,1
1,1171751.17,0.0,1171751.17,1
1,3037.67,0.0,803892.38,1
1,3028421.03,0.0,7531655.57,1
1,183306.21,0.0,183306.21,1
1,837192.23,0.0,837192.23,1
1,315712.36,0.0,1049037.87,1
1,221511.12,0.0,422865.9,1
1,326394.8,0.0,343368.22,1
1,3302492.95,0.0,3892303.76,1
1,2828068.73,0.0,2930835.53,1
1,526071.46,0.0,1513520.12,1
1,3718503.37,0.0,8083728.79,1
1,966389.93,0.0,966389.93,1
1,907361.75,0.0,2443538.2,1
1,1150413.99,0.0,2890582.43,1
1,5270.57,0.0,310558.81,1
1,673722.73,0.0,673722.73,1
1,1191183.65,0.0,1191183.65,1
1,32671.88,0.0,196979.02,1
1,2040374.55,0.0,2091104.48,1
1,1307156.17,0.0,1580182.28,1
1,4152987.1,0.0,4198681.44,1
1,365332.78,0.0,392517.92,1
1,1143937.73,0.0,1318197.81,1
1,1532229.72,0.0,1621508.56,1
1,59841.44,0.0,59841.44,1
1,842554.02,0.0,1353375.21,1
1,591766.42,0.0,7926313.75,1
1,539658.73,0.0,539658.73,1
1,2388542.02,0.0,2403317.91,1
1,513693.13,0.0,513693.13,1
1,4135944.29,0.0,4135944.29,1
1,101392.92,0.0,715442.97,1
1,8006429.04,0.0,8006429.04,1
1,207801.38,0.0,207801.38,1
1,16207.04,0.0,153064.76,1
1,4716.08,0.0,555907.76,1
1,119041.12,0.0,1874200.73,1
1,367364.8,0.0,410414.03,1
1,3200270.32,0.0,5200287.99,1
1,455014.69,0.0,1155738.85,1
1,4626269.69,0.0,9127452.81,1
1,1648547.69,0.0,1701411.84,1
1,176776.55,0.0,384774.84,1
1,60274.87,0.0,7307021.43,1
1,27286.66,0.0,38920.14,1
1,203119.08,0.0,1366353.75,1
1,306419.73,0.0,620576.28,1
1,100840.93,0.0,148522.26,1
1,112656.24,0.0,112656.24,1
1,3653274.35,0.0,4290412.42,1
1,3947541.37,0.0,4173742.81,1
1,10000000.0,0.0,10285336.96,1
1,10000000.0,0.0,10000000.0,1
1,4339822.23,0.0,4339822.23,1
1,807278.78,0.0,807278.78,1
1,1102791.66,0.0,3779893.55,1
1,10000000.0,0.0,10253512.69,1
1,5049594.33,0.0,5415496.81,1
1,10000000.0,0.0,10633838.8,1
1,1912961.16,0.0,2138706.75,1
1,5429153.98,0.0,5429153.98,1
1,1043934.97,0.0,10341938.33,1
1,107363.54,0.0,362196.27,1
1,1032168.79,0.0,1837378.34,1
1,739856.92,0.0,739856.92,1
1,3085.45,0.0,48716.47,1
1,1487505.07,0.0,1487505.07,1
1,355969.72,0.0,397853.07,1
1,2758096.0,0.0,2886288.29,1
1,9065.34,0.0,9065.34,1
1,37323.15,0.0,905914.64,1
1,1162672.01,0.0,6189045.26,1
1,1795622.71,0.0,2103437.56,1
1,1591263.43,0.0,2739129.41,1
1,348915.96,0.0,348915.96,1
1,43159.0,0.0,43159.0,1
1,408864.84,0.0,408864.84,1
1,348055.47,0.0,357447.14,1
1,10000000.0,0.0,10000000.0,1
1,10000000.0,0.0,10185609.51,1
1,3752520.6,0.0,5008467.09,1
1,1108140.19,0.0,1733571.75,1
1,1186725.39,0.0,1757889.23,1
1,178616.12,0.0,178616.12,1
1,440581.15,0.0,605226.4,1
1,541486.74,0.0,541486.74,1
1,100433.21,0.0,2035906.19,1
1,2277862.67,0.0,9172417.96,1
1,72901.03,0.0,72901.03,1
1,7782452.17,0.0,7782452.17,1
1,171878.27,0.0,389776.45,1
1,311487.14,0.0,1064995.85,1
1,2720647.79,0.0,2743450.86,1
1,398041.98,0.0,820233.26,1
1,239095.53,0.0,304462.85,1
1,834592.4,0.0,1071020.75,1
1,219178.49,0.0,219178.49,1
1,3339489.46,0.0,3708780.47,1
1,3965182.83,0.0,4164666.97,1
1,155121.58,0.0,594679.34,1
1,14133.69,0.0,2648145.35,1
1,369505.41,0.0,510965.18,1
1,432544.68,0.0,432544.68,1
1,133632.24,0.0,71970460.27,1
1,166880.54,0.0,166880.54,1
1,1965786.11,0.0,1968009.57,1
1,146061.11,0.0,183562.4,1
1,36267.62,0.0,6346481.09,1
1,21708.13,0.0,162485.7,1
1,422261.63,0.0,1294835.24,1
1,10000000.0,0.0,10415882.73,1
1,9228514.1,0.0,10316891.51,1
1,133057.11,0.0,160983.35,1
1,1463764.35,0.0,1848976.3,1
1,9265.43,0.0,9265.43,1
1,475693.24,0.0,504501.46,1
1,63262.94,0.0,6451512.05,1
1,624015.52,0.0,624015.52,1
1,227349.18,0.0,339310.34,1
1,1138384.29,0.0,1138384.29,1
1,7578130.45,0.0,9500967.7,1
1,134725.66,0.0,134725.66,1
1,2600970.32,0.0,4712766.22,1
1,1028486.59,0.0,2297418.78,1
1,553328.24,0.0,553328.24,1
1,1172700.63,0.0,1375314.72,1
1,404185.57,0.0,517762.83,1
1,278577.6,0.0,403525.68,1
1,338083.76,0.0,1126589.22,1
1,7618.49,0.0,7618.49,1
1,2108589.59,0.0,2108589.59,1
1,542222.77,0.0,1001631.17,1
1,332.36,0.0,195418.9,1
1,448266.86,0.0,495295.7,1
1,4017972.88,0.0,4017972.88,1
1,30548.46,0.0,834862.92,1
1,10000000.0,0.0,10013098.64,1
1,585396.14,0.0,2569923.8,1
1,79717.14,0.0,79717.14,1
1,760984.58,0.0,2311660.54,1
1,38180.99,0.0,173083.71,1
1,13914.81,0.0,1509295.6,1
1,173020.24,0.0,268221.99,1
1,283415.1,0.0,283415.1,1
1,145482.09,0.0,1831894.45,1
1,1017016.67,0.0,1017016.67,1
1,879136.17,0.0,14143478.46,1
1,256556.98,0.0,6158667.02,1
1,167806.93,0.0,167806.93,1
1,22140.87,0.0,47652.0,1
1,4153.02,0.0,4153.02,1
1,46130.88,0.0,46130.88,1
1,1153156.0,0.0,1153156.0,1
1,277611.08,0.0,1865688.33,1
1,76548.48,0.0,2711997.79,1
1,998086.61,0.0,1438864.38,1
1,2059980.16,0.0,2794559.36,1
1,440962.56,0.0,1637138.14,1
1,414095.91,0.0,414095.91,1
1,58058.98,0.0,881033.56,1
1,217666.25,0.0,310068.87,1
1,1424002.7,0.0,1435410.19,1
1,1464614.79,0.0,1464614.79,1
1,6273660.45,0.0,7037572.76,1
1,1028284.82,0.0,1028284.82,1
1,125153.57,0.0,132670.71,1
1,830991.53,0.0,879787.17,1
1,873356.47,0.0,979014.18,1
1,227955.85,0.0,2788503.56,1
1,226689.16,0.0,399934.08,1
1,151994.59,0.0,151994.59,1
1,4342582.37,0.0,9741064.96,1
1,67921.66,0.0,406465.81,1
1,102464.68,0.0,219753.06,1
1,46190.9,0.0,46190.9,1
1,155028.83,0.0,155028.83,1
1,167743.93,0.0,387460.22,1
1,1433038.32,0.0,1549505.24,1
1,4152435.91,0.0,4152435.91,1
1,1168274.14,0.0,1168274.14,1
1,279826.54,0.0,771880.72,1
1,1968008.53,0.0,2583863.54,1
1,219300.76,0.0,19277671.71,1
1,4640633.37,0.0,4640633.37,1
1,880975.83,0.0,882247.61,1
1,1219062.64,0.0,1497813.13,1
1,1027963.96,0.0,4244632.75,1
1,125464.42,0.0,457596.34,1
1,1506795.1,0.0,1546646.86,1
1,86111.65,0.0,195631.81,1
1,336917.97,0.0,566273.55,1
1,2577489.07,0.0,2577489.07,1
1,563388.67,0.0,563388.67,1
1,461255.26,0.0,495722.45,1
1,44946.2,0.0,1181898.29,1
1,4690769.98,0.0,4690769.98,1
1,1760061.57,0.0,1902367.02,1
1,104171.37,0.0,168578.56,1
1,4364760.42,0.0,4456156.41,1
1,230806.85,0.0,1829929.44,1
1,171623.1,0.0,248255.12,1
1,5937.19,0.0,42108.46,1
1,2108440.98,0.0,2108440.98,1
1,269722.42,0.0,294540.26,1
